,date,link,title,length,transcribed
61,2010/08/04,https://www.youtube.com/watch?v=w4FLedzat4U,うんこちゃん『aaa』(3枠目)【2010/08/04】,1698.0,4
62,2010/08/04,https://www.youtube.com/watch?v=utyGe_aQcM8,布団ちゃん×うんこちゃん『baryusu』(1枠目)【2010/08/04】,953.0,-1
63,2010/08/04,https://www.youtube.com/watch?v=_mt6nLvd4a4,布団ちゃん×うんこちゃん『あ』(2枠目)【2010/08/04-05】,1791.0,-1
64,2010/08/04,https://www.youtube.com/watch?v=VGJjcTuYwbY,布団ちゃん×うんこちゃん『あ』(3枠目)【2010/08/04-05】,1751.0,4
65,2010/08/05,https://www.youtube.com/watch?v=e0ikl5n2_cc,布団ちゃん×うんこちゃん『FFクイズ』(5枠目)【2010/08/05】,1666.0,-1
66,2010/08/05,https://www.youtube.com/watch?v=WAjde6XZ3kI,布団ちゃん×うんこちゃん『新しい道を探す』(6枠目)【2010/08/05】,1755.0,-1
67,2010/08/06,https://www.youtube.com/watch?v=gBJChYRId6Q,うんこちゃん『カリ』(1枠目)【2010/08/06】,1235.0,4
68,2010/08/06,https://www.youtube.com/watch?v=NLLrgs5vKVI,うんこちゃん『とまた』(3枠目)【2010/08/06】,1782.0,-1
69,2010/08/07,https://www.youtube.com/watch?v=tUt3X8mvAuE,うんこちゃん『なんか友人たちが皆やっているので仲間に入れてよ配信』【2010/08/07】,1760.0,-1
70,2010/08/07,https://www.youtube.com/watch?v=YSgmUpuippI,うんこちゃん『関根』【2010/08/07】,1789.0,-1
71,2010/08/25,https://www.youtube.com/watch?v=0NQzXaA88Rc,うんこちゃん『ウーコのファッションチェック』【2010/08/25】,10595.0,-1
72,2010/10/05,https://www.youtube.com/watch?v=PkB3SvaMxXo,うんこちゃん『逆転裁判Part1前の雑談』【2010/10/05】,279.0,-1
73,2010/10/16,https://www.youtube.com/watch?v=rYtbYb1UR3E,うんこちゃん『本日の諸注意』【2010/10/16】,442.0,4
74,2010/10/16,https://www.youtube.com/watch?v=OnDwLELAudg,うんこちゃん『あ』【2010/10/16】,159.0,-1
75,2010/10/16,https://www.youtube.com/watch?v=imTvBmQj1ho,うんこちゃん『いい旅糞気分のエンコ枠』【2010/10/16】,1068.0,-1
76,2010/10/16,https://www.youtube.com/watch?v=9HR7q0lqpjk,うんこちゃん『～いい旅糞気分～』Part1【2010/10/16】,1378.0,-1
77,2010/10/16,https://www.youtube.com/watch?v=cKOllYsz-cQ,うんこちゃん『～いい旅糞気分～』Part2【2010/10/16】,1417.0,-1
78,2010/10/18,https://www.youtube.com/watch?v=mUMoFZ68ka4,うんこちゃん『雑談』【2010/10/18】,3584.0,-1
79,2010/10/18,https://www.youtube.com/watch?v=XbgplxQ97KY,うんこちゃん『～いい旅糞気分～』Part2.5【2010/10/18】,425.0,-1
80,2010/10/19,https://www.youtube.com/watch?v=0fBO2hV9j_0,うんこちゃん『富士山も無事消化した。』【2010/10/19】,715.0,-1
81,2011/01/07,https://www.youtube.com/watch?v=bMTTygkkUas,うんこちゃんx布団ちゃんxよっちゃん『とゆまち』【2011/01/07】,1575.0,4
82,2011/01/07,https://www.youtube.com/watch?v=QXj9ruSuRIY,うんこちゃんx布団ちゃんxよっちゃん『ぉ』【2011/01/07-08】,1793.0,-1
83,2011/01/08,https://www.youtube.com/watch?v=w2uV2FCmiIg,うんこちゃんx布団ちゃんxよっちゃん『ぉ』【2011/01/08】,1794.0,-1
84,2011/01/08,https://www.youtube.com/watch?v=63nd7QkBvHg,うんこちゃんx蛟『.』【2011/01/08】,1796.0,-1
85,2011/01/08,https://www.youtube.com/watch?v=BpQp3GJuXlY,うんこちゃんxよっちゃんx布団ちゃん『さいごに』『ｇｆｗｒｖげｄｔｇ』【2011/01/08】,1799.0,4
86,2011/01/10,https://www.youtube.com/watch?v=k-FF7MD03qo,うんこちゃん『.』【2011/01/10】,1722.0,-1
87,2011/01/10,https://www.youtube.com/watch?v=-ei9vB58nnA,うんこちゃん『２』【2011/01/10】,1754.0,4
88,2011/01/10,https://www.youtube.com/watch?v=WEOQn7jUjFM,うんこちゃん『オールナイトウッポン』【2011/01/10】,1704.0,-1
89,2011/01/11,https://www.youtube.com/watch?v=Us1tXDWZfFw,うんこちゃん『4』【2011/01/11】,1797.0,-1
90,2011/01/12,https://www.youtube.com/watch?v=48astis1rXI,うんこちゃん『5』【2011/01/12】,1774.0,-1
91,2011/01/12,https://www.youtube.com/watch?v=I9pa8qGZOBM,うんこちゃん『6』【2011/01/12】,639.0,-1
92,2011/01/14,https://www.youtube.com/watch?v=QsJ6TuUj7nc,うんこちゃん『7』【2011/01/14】,1592.0,-1
93,2011/01/14,https://www.youtube.com/watch?v=THll0dPa2-o,うんこちゃん『8』【2011/01/14】,1801.0,-1
94,2011/01/14,https://www.youtube.com/watch?v=qatawwblyis,うんこちゃん『9』【2011/01/14】,1543.0,-1
95,2011/01/14,https://www.youtube.com/watch?v=lm-7qD_dPRE,うんこちゃん『写真』【2011/01/14】,378.0,4
96,2011/01/14,https://www.youtube.com/watch?v=ngFWCiuemng,うんこちゃん『11』【2011/01/14】,1788.0,-1
97,2011/01/14,https://www.youtube.com/watch?v=4-qh-VAiUvo,うんこちゃん『12』【2011/01/14】,1507.0,-1
98,2011/01/14,https://www.youtube.com/watch?v=R_d1PtBB4Mc,うんこちゃん『2分で終わる枠』【2011/01/14】,154.0,-1
99,2011/01/15,https://www.youtube.com/watch?v=xYcOrwUrh6s,布団ちゃん×うんこちゃん『雑談』【2011/01/15】,1802.0,-1
100,2011/01/15,https://www.youtube.com/watch?v=tbOahVzdE_Y,布団ちゃん×うんこちゃん『雑談２』【2011/01/15】,1802.0,-1
101,2011/01/15,https://www.youtube.com/watch?v=K9L7IwSExbg,布団ちゃん×うんこちゃん『雑談3』【2011/01/15】,1802.0,-1
102,2011/01/16,https://www.youtube.com/watch?v=34sb3Qont0I,うんこちゃん『14』【2011/01/16】,1659.0,4
103,2011/01/16,https://www.youtube.com/watch?v=mYQcgtnOFwM,うんこちゃん『15』【2011/01/16】,1798.0,4
104,2011/01/17,https://www.youtube.com/watch?v=NNlFKfc_3qE,うんこちゃん『16』【2011/01/17】,1798.0,-1
105,2011/01/17,https://www.youtube.com/watch?v=eOLVPCNQ9GY,うんこちゃん『17』【2011/01/17】,1794.0,4
106,2011/01/18,https://www.youtube.com/watch?v=4WZmPzZZYHw,うんこちゃん『19』【2011/01/18】,1801.0,4
107,2011/01/18,https://www.youtube.com/watch?v=munuLSW5Eg8,うんこちゃん『朝』【2011/01/18】,1802.0,-1
108,2011/01/19,https://www.youtube.com/watch?v=whqMpkyGMAo,うんこちゃん『朝だこの野郎20』【2011/01/19】,1714.0,-1
109,2011/01/19,https://www.youtube.com/watch?v=Sobr0iAC4wc,うんこちゃん『21』【2011/01/19】,1800.0,-1
110,2011/01/19,https://www.youtube.com/watch?v=DJfXHiKvBFI,うんこちゃん『22』【2011/01/19】,1790.0,-1
111,2011/01/19,https://www.youtube.com/watch?v=VpsksudRHBQ,うんこちゃん『OP・ED』【2011/01/19】,1758.0,-1
